iteration,cost
1360,108677973.76395753
1361,108666814.51570155
1362,108655662.890053
1363,108644518.88180424
1364,108633382.48575099
1365,108622253.69669268
1366,108611132.50943203
1367,108600018.91877575
1368,108588912.91953386
1369,108577814.50651982
1370,108566723.67455094
1371,108555640.4184479
1372,108544564.73303494
1373,108533496.61313988
1374,108522436.05359419
1375,108511383.04923263
1376,108500337.59489375
1377,108489299.68541957
1378,108478269.3156555
1379,108467246.48045067
1380,108456231.17465772
1381,108445223.39313264
1382,108434223.13073514
1383,108423230.38232847
1384,108412245.14277919
1385,108401267.40695743
1386,108390297.16973715
1387,108379334.42599547
1388,108368379.1706131
1389,108357431.39847428
1390,108346491.10446677
1391,108335558.28348196
1392,108324632.93041441
1393,108313715.0401624
1394,108302804.60762788
1395,108291901.6277158
1396,108281006.09533508
1397,108270118.00539792
1398,108259237.35281996
1399,108248364.13252039
1400,108237498.33942188
1401,108226639.96845065
1402,108215789.01453617
1403,108204945.47261167
1404,108194109.33761358
1405,108183280.60448198
1406,108172459.26816034
1407,108161645.32359566
1408,108150838.76573831
1409,108140039.58954208
1410,108129247.78996444
1411,108118463.36196598
1412,108107686.30051114
1413,108096916.60056737
1414,108086154.25710593
1415,108075399.26510133
1416,108064651.6195315
1417,108053911.31537794
1418,108043178.34762554
1419,108032452.71126254
1420,108021734.4012807
1421,108011023.41267522
1422,108000319.74044462
1423,107989623.37959084
1424,107978934.32511942
1425,107968252.57203911
1426,107957578.1153623
1427,107946910.9501045
1428,107936251.0712849
1429,107925598.47392595
1430,107914953.15305355
1431,107904315.1036969
1432,107893684.32088892
1433,107883060.79966547
1434,107872444.53506622
1435,107861835.52213393
1436,107851233.75591494
1437,107840639.23145893
1438,107830051.94381891
1439,107819471.88805135
1440,107808899.05921598
1441,107798333.45237611
1442,107787775.06259827
1443,107777223.88495235
1444,107766679.91451181
1445,107756143.1463532
1446,107745613.57555665
1447,107735091.19720556
1448,107724576.00638674
1449,107714067.9981903
1450,107703567.16770978
1451,107693073.51004195
1452,107682587.02028717
1453,107672107.69354886
1454,107661635.52493405
1455,107651170.5095529
1456,107640712.64251903
1457,107630261.91894938
1458,107619818.33396429
1459,107609381.88268739
1460,107598952.56024557
1461,107588530.36176907
1462,107578115.28239156
1463,107567707.31725006
1464,107557306.46148475
1465,107546912.7102392
1466,107536526.05866027
1467,107526146.50189841
1468,107515774.03510696
1469,107505408.65344289
1470,107495050.3520663
1471,107484699.12614073
1472,107474354.97083285
1473,107464017.88131286
1474,107453687.85275415
1475,107443364.88033332
1476,107433048.95923053
1477,107422740.08462888
1478,107412438.25171503
1479,107402143.45567878
1480,107391855.69171345
1481,107381574.95501527
1482,107371301.24078415
1483,107361034.544223
1484,107350774.86053811
1485,107340522.18493901
1486,107330276.51263858
1487,107320037.83885303
1488,107309806.15880156
1489,107299581.46770692
1490,107289363.76079503
1491,107279153.03329498
1492,107268949.28043929
1493,107258752.49746364
1494,107248562.67960691
1495,107238379.82211138
1496,107228203.9202226
1497,107218034.96918906
1498,107207872.96426286
1499,107197717.90069914
1500,107187569.7737564
1501,107177428.57869636
1502,107167294.31078371
1503,107157166.96528694
1504,107147046.5374772
1505,107136933.02262919
1506,107126826.41602084
1507,107116726.7129331
1508,107106633.90865032
1509,107096547.99846005
1510,107086468.97765309
1511,107076396.84152327
1512,107066331.58536796
1513,107056273.2044874
1514,107046221.69418527
1515,107036177.04976839
1516,107026139.2665467
1517,107016108.33983354
1518,107006084.26494534
1519,106996067.03720166
1520,106986056.6519254
1521,106976053.10444261
1522,106966056.39008239
1523,106956066.50417735
1524,106946083.44206282
1525,106936107.19907792
1526,106926137.77056442
1527,106916175.1518675
1528,106906219.33833545
1529,106896270.32531995
1530,106886328.10817559
1531,106876392.68226027
1532,106866464.0429351
1533,106856542.18556416
1534,106846627.10551482
1535,106836718.79815783
1536,106826817.25886671
1537,106816922.48301841
1538,106807034.46599296
1539,106797153.2031734
1540,106787278.68994632
1541,106777410.92170098
1542,106767549.89383022
1543,106757695.60172977
1544,106747848.04079849
1545,106738007.20643856
1546,106728173.09405516
1547,106718345.6990566
1548,106708525.01685448
1549,106698711.04286331
1550,106688903.77250108
1551,106679103.20118847
1552,106669309.3243496
1553,106659522.13741164
1554,106649741.63580474
1555,106639967.81496249
1556,106630200.67032132
1557,106620440.19732082
1558,106610686.39140382
1559,106600939.24801618
1560,106591198.76260686
1561,106581464.930628
1562,106571737.74753475
1563,106562017.20878538
1564,106552303.30984133
1565,106542596.04616712
1566,106532895.41323034
1567,106523201.40650174
1568,106513514.02145505
1569,106503833.25356717
1570,106494159.0983181
1571,106484491.5511909
1572,106474830.60767171
1573,106465176.26324983
1574,106455528.51341748
1575,106445887.35367014
1576,106436252.77950618
1577,106426624.78642726
1578,106417003.36993797
1579,106407388.52554604
1580,106397780.24876213
1581,106388178.53510019
1582,106378583.38007705
1583,106368994.77921276
1584,106359412.72803013
1585,106349837.22205548
1586,106340268.25681783
1587,106330705.82784933
1588,106321149.93068525
1589,106311600.56086399
1590,106302057.71392679
1591,106292521.38541804
1592,106282991.57088521
1593,106273468.26587877
1594,106263951.46595219
1595,106254441.16666198
1596,106244937.36356786
1597,106235440.05223231
1598,106225949.22822112
1599,106216464.88710284
1600,106206987.02444929
1601,106197515.63583516
1602,106188050.71683815
1603,106178592.26303901
1604,106169140.27002177
1605,106159694.73337297
1606,106150255.64868255
1607,106140823.01154336
1608,106131396.81755121
1609,106121977.06230508
1610,106112563.74140662
1611,106103156.85046096
1612,106093756.38507578
1613,106084362.34086202
1614,106074974.71343347
1615,106065593.49840726
1616,106056218.6914029
1617,106046850.28804348
1618,106037488.28395477
1619,106028132.67476563
1620,106018783.45610794
1621,106009440.62361632
1622,106000104.1729287
1623,105990774.09968582
1624,105981450.39953144
1625,105972133.06811221
1626,105962822.10107788
1627,105953517.49408112
1628,105944219.24277762
1629,105934927.34282584
1630,105925641.78988743
1631,105916362.57962693
1632,105907089.70771188
1633,105897823.1698126
1634,105888562.96160263
1635,105879309.07875824
1636,105870061.51695883
1637,105860820.27188662
1638,105851585.33922681
1639,105842356.71466774
1640,105833134.39390028
1641,105823918.37261872
1642,105814708.6465198
1643,105805505.2113037
1644,105796308.06267317
1645,105787117.19633405
1646,105777932.60799511
1647,105768754.29336801
1648,105759582.24816737
1649,105750416.46811067
1650,105741256.94891843
1651,105732103.68631402
1652,105722956.6760237
1653,105713815.91377671
1654,105704681.39530528
1655,105695553.11634436
1656,105686431.07263198
1657,105677315.25990897
1658,105668205.67391922
1659,105659102.31040926
1660,105650005.16512875
1661,105640914.2338304
1662,105631829.5122694
1663,105622750.99620405
1664,105613678.6813957
1665,105604612.56360835
1666,105595552.63860898
1667,105586498.9021676
1668,105577451.35005684
1669,105568409.97805236
1670,105559374.78193289
1671,105550345.75747971
1672,105541322.90047714
1673,105532306.20671241
1674,105523295.67197563
1675,105514291.29205967
1676,105505293.0627604
1677,105496300.97987653
1678,105487315.03920954
1679,105478335.23656395
1680,105469361.56774701
1681,105460394.02856898
1682,105451432.61484265
1683,105442477.32238416
1684,105433528.14701213
1685,105424585.0845482
1686,105415648.13081685
1687,105406717.28164522
1688,105397792.53286357
1689,105388873.88030498
1690,105379961.31980526
1691,105371054.84720299
1692,105362154.4583398
1693,105353260.14906007
1694,105344371.91521107
1695,105335489.75264272
1696,105326613.65720806
1697,105317743.62476267
1698,105308879.65116517
1699,105300021.73227687
1700,105291169.86396216
1701,105282324.04208787
1702,105273484.26252389
1703,105264650.52114305
1704,105255822.81382066
1705,105247001.13643524
1706,105238185.48486769
1707,105229375.8550021
1708,105220572.2427252
1709,105211774.64392655
1710,105202983.05449839
1711,105194197.47033611
1712,105185417.88733757
1713,105176644.30140363
1714,105167876.70843773
1715,105159115.10434641
1716,105150359.48503883
1717,105141609.84642689
1718,105132866.18442543
1719,105124128.4949519
1720,105115396.77392675
1721,105106671.01727305
1722,105097951.22091673
1723,105089237.38078651
1724,105080529.49281381
1725,105071827.55293302
1726,105063131.55708104
1727,105054441.50119768
1728,105045757.38122568
1729,105037079.19311027
1730,105028406.93279961
1731,105019740.59624451
1732,105011080.17939882
1733,105002425.67821889
1734,104993777.08866373
1735,104985134.40669549
1736,104976497.62827885
1737,104967866.74938115
1738,104959241.76597273
1739,104950622.67402649
1740,104942009.46951821
1741,104933402.14842632
1742,104924800.70673206
1743,104916205.14041933
1744,104907615.44547488
1745,104899031.61788815
1746,104890453.65365136
1747,104881881.54875939
1748,104873315.29920995
1749,104864754.90100333
1750,104856200.35014269
1751,104847651.64263393
1752,104839108.77448562
1753,104830571.74170901
1754,104822040.54031827
1755,104813515.16633004
1756,104804995.61576375
1757,104796481.88464178
1758,104787973.9689889
1759,104779471.86483273
1760,104770975.56820366
1761,104762485.07513478
1762,104754000.38166177
1763,104745521.48382322
1764,104737048.37766016
1765,104728581.0592166
1766,104720119.52453907
1767,104711663.76967679
1768,104703213.79068188
1769,104694769.58360888
1770,104686331.14451529
1771,104677898.46946108
1772,104669471.55450898
1773,104661050.39572464
1774,104652634.98917599
1775,104644225.330934
1776,104635821.41707204
1777,104627423.24366632
1778,104619030.80679582
1779,104610644.10254197
1780,104602263.12698908
1781,104593887.87622397
1782,104585518.34633625
1783,104577154.5334182
1784,104568796.43356465
1785,104560444.04287325
1786,104552097.35744417
1787,104543756.37338042
1788,104535421.08678752
1789,104527091.49377361
1790,104518767.5904497
1791,104510449.37292936
1792,104502136.83732864
1793,104493829.97976658
1794,104485528.79636449
1795,104477233.28324665
1796,104468943.43653983
1797,104460659.25237353
1798,104452380.72687972
1799,104444107.85619329
1800,104435840.6364515
1801,104427579.06379434
1802,104419323.1343645
1803,104411072.84430733
1804,104402828.18977062
1805,104394589.166905
1806,104386355.77186365
1807,104378128.0008024
1808,104369905.84987956
1809,104361689.31525625
1810,104353478.39309621
1811,104345273.07956564
1812,104337073.37083352
1813,104328879.26307133
1814,104320690.75245324
1815,104312507.83515602
1816,104304330.50735915
1817,104296158.76524447
1818,104287992.60499653
1819,104279832.02280262
1820,104271677.01485252
1821,104263527.57733868
1822,104255383.70645608
1823,104247245.39840217
1824,104239112.64937744
1825,104230985.45558448
1826,104222863.81322871
1827,104214747.71851817
1828,104206637.16766338
1829,104198532.15687753
1830,104190432.68237634
1831,104182338.74037825
1832,104174250.327104
1833,104166167.43877715
1834,104158090.07162386
1835,104150018.22187267
1836,104141951.88575493
1837,104133891.05950433
1838,104125835.7393574
1839,104117785.92155288
1840,104109741.60233244
1841,104101702.77794018
1842,104093669.44462256
1843,104085641.59862895
1844,104077619.2362112
1845,104069602.35362351
1846,104061590.94712278
1847,104053585.0129685
1848,104045584.54742269
1849,104037589.54674992
1850,104029600.00721724
1851,104021615.92509434
1852,104013637.29665348
1853,104005664.11816931
1854,103997696.38591926
1855,103989734.0961831
1856,103981777.2452432
1857,103973825.82938454
1858,103965879.84489451
